0.6585063740187207,0.9295405629296802
0.8895439099289664,1.0400333738659355
1.1210199447580225,1.0031323163991406
1.3666626549927956,0.932294971297459
1.5703431669101842,0.808247213462693
1.7277696676781613,0.6533168059324191
1.8447294879721579,0.4586052037667531
1.9656512833165947,0.2537516444528325
1.9827150479618103,0.016341140441287583
1.9537991284378935,-0.3070229639418773
1.8659108927285615,-0.6044903423737665
1.6918821333086853,-0.7896548044905698
1.4728703263362417,-0.919351217171189
1.294156849571082,-1.103554064934336
1.1182157322627984,-1.2478515652039535
0.8948644865135077,-1.3465415984259823
0.6884624839653858,-1.478575775345517
0.5369269971904225,-1.6298515884319138
0.4546869354030371,-1.8475121479304606
0.3461737070383248,-2.054034021350805
0.15257224860280422,-2.216808258132956
0.05296460175238025,-2.3890401477288954
-0.07794947878758544,-2.3644201032700627
-0.1806622035628952,-2.195323432701311
-0.3238979398123096,-2.0191556736331373
-0.44239486111262727,-1.8361899071795473
-0.6014152193942782,-1.6702101511261083
-0.8052868410675612,-1.4958420981744125
-1.022541425761781,-1.3166646486451448
-1.245596972179276,-1.164698507479437
-1.3932583428282244,-1.0141070390699067
-1.539719872374835,-0.864237986703363
-1.6934548428099507,-0.6897417439300108
-1.8329917646639402,-0.5701719746932377
-1.924924453146773,-0.4102954111040148
-1.9394065031244965,-0.23258528333952389
-1.9653849530529162,-0.047654570728572036
-1.9924718629617604,0.13951172474146345
-2.001438544619145,0.3415776660672996
-1.9503178568480288,0.5288599951730607
-1.7976518434594297,0.7060540282756304
-1.594457616167256,0.8222523484499366
-1.4387225005335944,0.955504130882111
-1.2234492927445797,1.0907588954785785
-1.0221141019148643,1.1523533528185768
-0.8582561975063329,1.1004427908024237
-0.6882720712661586,0.9969279660296694
-0.47942321886315903,0.920166473104633
-0.257703788449963,0.7780035494801189
-0.10862337956695978,0.5046122783952006
-0.032846382124446044,0.2516590634622089
0.012177503821293286,0.07620510838912285
0.10753861537767585,0.17412653281450857
0.18245814916302022,0.419173830819049
0.2831356033679127,0.6421953825626453
0.45811467896532565,0.8093994192833566
